emp_no,first_name,last_name,dept_name
450114,Duro,Erdmenger,Sales
248095,Maren,Pearson,Sales
226040,Bilhanan,Unni,Sales
409579,Stein,Belinskaya,Sales
233946,Toshiko,Thebaut,Sales
277646,Oscar,Pettit,Sales
247535,Zhongwei,Thorelli,Sales
448235,Giao,Flowers,Sales
408313,Guenter,Muntz,Sales
200632,TRUE,Mattern,Sales
11483,Zine,Mateescu,Sales
49059,Subhrajyoti,Masada,Sales
287136,Shakhar,Granlund,Sales
17030,Uzi,Ramsey,Sales
209137,Ulf,Greenaway,Sales
461783,Phuoc,Bednarek,Sales
435763,Fabrizio,Luca,Sales
45624,Nikolaus,Serra,Sales
27756,Stevo,Suwa,Sales
299879,Kazuhisa,Bale,Sales
23008,Sanjoy,Kropf,Sales
246182,Jahangir,Heydon,Sales
78498,Anoosh,Yamaashi,Sales
232362,Serap,Kruskal,Sales
296736,Holgard,Remmers,Sales
211806,Sumali,Rattan,Sales
31166,Mingsen,Melton,Sales
452096,Jahangir,Foong,Sales
439138,Geoffry,Stranks,Sales
274320,Erez,Emmart,Sales
235235,Ottavia,Zschoche,Sales
432373,Kiyokazu,Casperson,Sales
220532,Jeong,Harbusch,Sales
100536,Masoud,Wiegley,Sales
290890,Margareta,Vitiello,Sales
414987,Mohamadou,Setiz,Sales
236420,Uta,Sommer,Sales
51865,Douadi,Llado,Sales
35074,Atilio,Maksimenko,Sales
264151,Heather,Worfolk,Sales
229143,Mabo,Suomi,Sales
499418,Carrsten,Waeselynck,Sales
278337,Fan,Massonet,Sales
100538,Spyrose,Akaboshi,Sales
231067,Qingxiang,Isaak,Sales
413991,Kerryn,Merlo,Sales
204139,Fai,Cummings,Sales
275251,Olivera,Shackel,Sales
58050,Demin,Saoudi,Sales
464228,Hisao,Lagarias,Sales
249171,Gao,Restivo,Sales
67575,Fatemeh,Sundgren,Sales
434914,Augustine,Swift,Sales
498168,Doohun,Stroustrup,Sales
244779,Bowen,Schach,Sales
483441,Remzi,Sigstam,Sales
470692,Aloys,Jumpertz,Sales
10555,Vitaly,Picci,Sales
475802,Gennady,Rodier,Sales
299721,Troy,Jonsson,Sales
32991,Bluma,Garrabrants,Sales
490544,Paloma,Kranzdorf,Sales
450143,Goetz,Benzaken,Sales
490483,Christfried,Koprowski,Sales
242132,Serge,Liesche,Sales
80779,Aamod,Andreotta,Sales
245752,Sasan,Merli,Sales
290331,Huei,Radhakrishnan,Sales
451207,Kristen,Decaestecker,Sales
22428,Remzi,Douceur,Sales
498679,Tuval,Back,Sales
248312,Sanjit,Bierman,Sales
16421,Felicidad,Azumi,Sales
464128,Elvia,Halloran,Sales
274313,Fusako,Wallrath,Sales
31997,Rosella,Delgrande,Sales
467701,Troy,Viele,Sales
480418,Jeane,Wendorf,Sales
283159,Selwyn,Bach,Sales
70487,Vasilii,Besancenot,Sales
289729,Tsutomu,Speer,Sales
252493,Patricio,Ranum,Sales
263486,Gita,Pargaonkar,Sales
246368,Kristof,Openshaw,Sales
404890,Snehasis,Schreiter,Sales
248981,Mabo,Pehl,Sales
87759,Geoff,Ibel,Sales
51106,Magy,Cusworth,Sales
415718,Kristin,Lukaszewicz,Sales
20923,Menkae,Miara,Sales
104404,Yoshinari,Usery,Sales
286716,Khatoun,Conia,Sales
53196,Elvia,Merlo,Sales
41177,Jolita,Anandan,Sales
273893,Yannik,Rebaine,Sales
210656,Pranay,Terlouw,Sales
64547,Pramod,Ullian,Sales
274058,Sachin,Siegrist,Sales
405615,Munir,Bednarek,Sales
226748,Vojin,Pietrzykowski,Sales
60259,Chrisa,dAstous,Sales
41278,Fun,Rosti,Sales
33360,JoAnna,Nergos,Sales
485244,George,Bage,Sales
242741,JiYoung,Schaft,Sales
416956,Shaowei,Hedayat,Sales
492460,Paddy,Stanfel,Sales
444264,Gro,Takanami,Sales
101605,Aria,Heijenga,Sales
404820,Arfst,Awdeh,Sales
246769,Shunichi,Baar,Sales
56293,Iara,Maksimenko,Sales
403916,Toshimitsu,Zobel,Sales
211889,Kellie,Boguraev,Sales
403539,Jiann,Falby,Sales
28604,Rafols,Kirkerud,Sales
296886,Renee,Veevers,Sales
295759,Mitchel,Rikino,Sales
56292,Maik,Barbanera,Sales
55085,Dekang,Dratva,Sales
64813,Arup,Schaar,Sales
492835,Khaled,Khalil,Sales
412611,Kankanahalli,Akazan,Sales
437264,Zijian,VanScheik,Sales
12235,Honesty,Haumacher,Sales
485156,Mantis,Bergere,Sales
248183,Pintsang,Zallocco,Sales
470264,Premal,Undy,Sales
58785,Leif,Welham,Sales
437434,Vitali,Vieri,Sales
105164,Khalil,Peltason,Sales
105305,Lijie,Olano,Sales
83653,Martina,Shackel,Sales
12295,Weicheng,Lammel,Sales
75638,Dinkar,Demke,Sales
433984,Tomokazu,Melski,Sales
474908,Weijing,Bednarek,Sales
99495,Tayeb,Alblas,Sales
10914,Mizuhito,Prochazka,Sales
297676,Cedric,Kermarrec,Sales
103015,Kwangho,Pietrzykowski,Sales
222098,Jayson,Pocchiola,Sales
493275,Salvador,Gerteisen,Sales
62125,Shahab,Pokrovskii,Sales
32136,Macha,Mondadori,Sales
468651,Kenton,Onuegbe,Sales
223504,Sibyl,Koprowski,Sales
463570,Domenick,Peres,Sales
288160,Tzvetan,Schlegelmilch,Sales
259178,Laurentiu,Ouhyoung,Sales
430179,Neelam,Serna,Sales
247320,Jiang,Heemskerk,Sales
275238,Marsal,Yurov,Sales
252605,Marjo,Rande,Sales
69584,Golgen,Ozeki,Sales
265614,Kirk,Joslin,Sales
214554,Gritta,Piazza,Sales
204145,Navid,Lindenbaum,Sales
480789,Masami,Mahmud,Sales
440555,Ulf,Demos,Sales
233806,Akeel,Peak,Sales
227923,Luisa,Aingworth,Sales
245775,Sudhanshu,Shihab,Sales
431536,Phillip,Panangaden,Sales
422751,Shakhar,Kohling,Sales
288565,Munehiro,Ramras,Sales
439634,Geoffrey,Benaini,Sales
96030,Mohit,Schaft,Sales
479419,Filipp,Itzfeldt,Sales
402324,Fox,Kalorkoti,Sales
89025,Ibibia,Kroha,Sales
245563,Gen,Granlund,Sales
15499,Tetsushi,Simkin,Sales
463312,Keung,Godskesen,Sales
426159,Tadahiko,Cunliffe,Sales
281049,Shay,Harnett,Sales
31444,Aris,Hinsberger,Sales
499028,Manohar,Wroclawski,Sales
292893,George,Kolinko,Sales
21863,Kendra,Matzen,Sales
269936,Cathie,Bratsberg,Sales
254903,Xiaobin,Lores,Sales
281996,King,Puppo,Sales
14758,Adin,Bolsens,Sales
491147,Tonia,Baig,Sales
61626,Mohit,Dulay,Sales
72900,Fan,Schoegge,Sales
72384,Berthier,Ginesta,Sales
477500,Sushant,Krichel,Sales
455086,Vasilii,Bernini,Sales
89104,Zeljko,Rande,Sales
19017,Sibyl,Ducloy,Sales
412520,Moon,Thiran,Sales
252008,Wayne,Engberts,Sales
280932,Moon,Sadowski,Sales
456195,Hilary,Anick,Sales
475239,Takahito,Caine,Sales
77564,Susumu,Matzen,Sales
69437,Ishfaq,Biros,Sales
434962,Juyoung,Baez,Sales
73008,Joydip,Harnett,Sales
101247,Mansur,Gelosh,Sales
445904,Kiyotoshi,Mellouli,Sales
295684,Goa,Janetzko,Sales
228833,Teunis,Binkley,Sales
50421,Vincent,Vanwelkenhuysen,Sales
417753,Sajjad,Suermann,Sales
425132,Christoper,Perry,Sales
294967,King,Setia,Sales
445407,Martial,Birsak,Sales
274444,Giri,Qiwen,Sales
103406,Gino,Brookman,Sales
238565,Bangqing,Marchegay,Sales
277527,Yonghoan,Vuskovic,Sales
29196,Werner,Chinin,Sales
425079,Huican,Zielinski,Sales
245142,Barun,Barriga,Sales
97566,Phule,Parascandalo,Sales
437736,Valeska,Lieberherr,Sales
483821,Arunachalam,Fujisaki,Sales
235694,Kasturi,Brattka,Sales
260914,Candida,Buchter,Sales
410417,Toshiko,Backhouse,Sales
481375,Narain,Wilharm,Sales
16866,Toney,Ratnakar,Sales
56387,Faiza,Tibblin,Sales
231172,Berthier,Berstel,Sales
285364,Kwangjo,Flowers,Sales
233490,Zorica,Ebeling,Sales
226898,Chinhyun,Clouatre,Sales
236176,LiMin,Lovengreen,Sales
37491,Douadi,Bojadziev,Sales
246605,Jeane,Lieblein,Sales
100794,Elliott,Bouloucos,Sales
71190,Alain,Benner,Sales
463420,Maik,Beutelspacher,Sales
76757,Marsal,Halloran,Sales
432000,George,Reinhard,Sales
242990,Sachar,Journel,Sales
449010,Florian,Kadhim,Sales
296852,Douadi,Maliniak,Sales
480946,Naftali,Tiemann,Sales
468066,Jixiang,Mateescu,Sales
460248,Kien,Peternell,Sales
263985,Tiina,Stifter,Sales
88625,Ingmar,Marzano,Sales
64671,Takahiro,Garnier,Sales
92318,Gopalakrishnan,Swan,Sales
230317,Hairong,Tanemo,Sales
244606,Guenter,Cronan,Sales
296889,Duro,Doering,Sales
217652,Yagil,Flanders,Sales
98515,Dines,Sambasivam,Sales
418003,Marke,Gulak,Sales
436228,Aemilian,Chiola,Sales
447574,Tayeb,Iisaka,Sales
460432,Sachar,Merks,Sales
442511,Huican,Gunderson,Sales
225107,Changho,Fadgyas,Sales
261251,Alexius,Gente,Sales
454785,Aemilian,Babb,Sales
452002,Mart,Hoogerwoord,Sales
40584,Dmitry,Zykh,Sales
78334,Saniya,Schade,Sales
10449,Aleksandar,Sudkamp,Sales
232975,Kersti,Vitiello,Sales
406147,Shigeu,Poujol,Sales
292083,Kayoko,McFarlan,Sales
97511,Nishit,Teitelbaum,Sales
87491,Domenico,Brobst,Sales
91487,Serap,Gargeya,Sales
276894,Stepehn,Velasco,Sales
225792,Uzi,Kandlur,Sales
69579,Heng,Takkinen,Sales
437908,Fatemeh,Bade,Sales
35629,Shooichi,Barbanera,Sales
407137,Elliott,Morrey,Sales
468759,Tesuro,Berendt,Sales
222573,Gadiel,Bellmore,Sales
34395,Mads,Sessa,Sales
16808,Kiyokazu,Katiyar,Sales
44982,Xianlong,Erdi,Sales
453757,Surveyors,Seiwald,Sales
274505,Shushma,Erdi,Sales
401929,Yolla,Ramras,Sales
270696,Sachin,Henders,Sales
59754,Jiong,Lichtman,Sales
452544,Kazuhisa,Tzvieli,Sales
60904,Tomokazu,Gelosh,Sales
256596,Aiman,Zeilberger,Sales
410848,Sudhanshu,Yoshizawa,Sales
444883,Prodip,Rosca,Sales
238375,Weiwu,Tanemo,Sales
280236,Sadegh,Vingron,Sales
424454,Eirik,Bellone,Sales
30782,Yuguang,Malinowski,Sales
272637,Remzi,Greibach,Sales
446003,Nirmal,Beznosov,Sales
405227,Yannis,Heijenga,Sales
96719,Maren,Detkin,Sales
98958,Jaideep,Denos,Sales
463995,Chiranjit,Wrigley,Sales
241051,Frazer,Staylopatis,Sales
415886,Licheng,Vanwelkenhuysen,Sales
73245,Demos,Reghbati,Sales
263745,Shigeaki,Bultermann,Sales
476492,Gully,Dichev,Sales
284838,Weiyi,Nooteboom,Sales
92887,Kazuhiro,Oxenboll,Sales
71704,Kristian,Tetzlaff,Sales
95339,Tooru,Uhrik,Sales
65657,Arno,Seiwald,Sales
36440,Alenka,Leaver,Sales
74969,Florian,Alencar,Sales
251661,Cullen,Sambasivam,Sales
37709,Uno,Schahn,Sales
285983,Claudi,Magalhaes,Sales
401882,Kasidit,Schaap,Sales
266526,Weijing,Chenoweth,Sales
485778,Domenico,Sullins,Sales
67145,Peer,Camurati,Sales
264600,Marsha,Borstler,Sales
410861,Subhada,Kleiser,Sales
238525,Radhia,Nittel,Sales
230623,Narain,Bashian,Sales
92998,Kellyn,Perz,Sales
231352,Fayez,Sooriamurthi,Sales
480122,Zhigen,Pagter,Sales
21565,Xiadong,Callaway,Sales
79435,Chinhyun,Butner,Sales
491345,Chaosheng,Rosar,Sales
435506,Herb,Kopetz,Sales
102658,Xumin,Businaro,Sales
204663,Eldridge,Argence,Sales
454777,Theirry,Weedon,Sales
462427,Sailaja,Akaboshi,Sales
207632,Gila,McAlpine,Sales
269962,Pranjal,Undy,Sales
430046,Limsoon,Ishibashi,Sales
225538,Masasuke,Miara,Sales
442559,Jaana,Angot,Sales
427835,Chaoyi,Tsukune,Sales
278435,Khoa,Garnier,Sales
74892,Sanjoy,Chepyzhov,Sales
230682,Terresa,Bamford,Sales
40857,Francoise,Snedden,Sales
209089,Zengping,Bolotov,Sales
225281,Noritoshi,Mitsuhashi,Sales
271032,Babette,Escriba,Sales
212543,Udi,Erdi,Sales
432239,Ute,Jayawardene,Sales
449217,Akeno,Lalonde,Sales
226177,Phuoc,Delgrange,Sales
279540,Luisa,Aamodt,Sales
496257,Kokou,Hatcliff,Sales
29081,Heeju,Nitsche,Sales
256703,Shahab,Liedekerke,Sales
483353,Mizuhito,Litvinov,Sales
431937,Sanjiv,Michaeli,Sales
264502,LiMin,Bruckman,Sales
454322,Dulce,Delaune,Sales
14461,Weicheng,Hitomi,Sales
59653,Ramzi,Marrakchi,Sales
271870,Marco,Menyhert,Sales
61492,Marin,Lichtman,Sales
92914,Murthy,Vecchi,Sales
267885,Xiaoheng,Boreale,Sales
293312,Zito,Pehl,Sales
101601,Padma,Glowinski,Sales
33895,Vitali,Rosca,Sales
252081,Shen,Tempesti,Sales
481436,Mohd,Teitelbaum,Sales
256419,Bader,Radivojevic,Sales
77709,Denis,Castellani,Sales
24078,Sachem,Einsfeld,Sales
41698,Takahira,Ramsey,Sales
470247,Leah,Serna,Sales
221223,Mariangiola,Vandervoorde,Sales
201426,Garnet,Sudkamp,Sales
237267,Augustine,Ullian,Sales
480326,Tayeb,Barbanera,Sales
274693,Aloys,Danecki,Sales
229739,Chinho,Suessmith,Sales
412387,Houman,Danley,Sales
412778,Zeydy,Gyorkos,Sales
49861,Rosalyn,Zykh,Sales
108869,Jinxi,Vasanthakumar,Sales
226688,Arun,Norsworthy,Sales
299673,Leucio,Papastamatiou,Sales
95449,Taizo,Sankaranarayanan,Sales
422490,Oddvar,Plavsic,Sales
406581,Slavian,Broomell,Sales
442415,Kristin,Suwa,Sales
464670,Ortrun,Alpin,Sales
244207,Flemming,Isaac,Sales
51308,Abdulah,Glowinski,Sales
238759,Susanta,Hiraishi,Sales
490299,Anyuan,Ruther,Sales
273227,Ulf,Bratten,Sales
51316,Divier,Solovay,Sales
101462,Uwe,Plessier,Sales
417916,Rance,Biron,Sales
97617,Mahmut,Akazan,Sales
96575,Sajjad,Meszaros,Sales
54813,Katsuyuki,Gornas,Sales
281174,Paris,Loncour,Sales
20435,Oguz,Homond,Sales
236002,Marit,Hedayat,Sales
410772,Terresa,Strandh,Sales
88811,Filipp,Ghazalie,Sales
422258,Moni,Ramsay,Sales
54110,Subir,Rotem,Sales
31339,Panayotis,Baca,Sales
496870,Shuho,Kakkar,Sales
223522,Boguslaw,Vasanthakumar,Sales
477529,Selwyn,Nitto,Sales
245644,Irene,Rosca,Sales
88092,Barna,Hartvigsen,Sales
80830,Alexius,Lukaszewicz,Sales
244632,Rafail,Stamatiou,Sales
102224,Toshimi,Wilharm,Sales
443303,Nadjib,Fadgyas,Sales
102884,Dinkar,Valette,Sales
101741,Hideyuki,Krzyzanowski,Sales
58809,Domenick,Riesenhuber,Sales
11222,Yishai,Neimat,Sales
294187,Marie,Liesche,Sales
47519,Mohamadou,Fontet,Sales
246992,Sanjeeva,Rothenberg,Sales
238406,Conor,Wegerle,Sales
231342,Kankanahalli,Rando,Sales
299097,Tayeb,Poupard,Sales
428500,Berto,Veldwijk,Sales
85647,Kristian,Waymire,Sales
263025,Idoia,Ginneken,Sales
210912,Babette,Zeilberger,Sales
471749,Thodoros,Kilgour,Sales
232428,Erez,Gonthier,Sales
226988,Kazuyasu,Riefers,Sales
417742,Tetsurou,Kossowski,Sales
403304,KayLiang,Sgarro,Sales
456647,Arvin,Hiltgen,Sales
243233,Nathalie,Lindqvist,Sales
451416,Tru,Baig,Sales
437185,Sanjay,Rikino,Sales
459711,Fusako,Junot,Sales
99300,Claudi,Bolotov,Sales
491323,Mario,Tetzlaff,Sales
448425,Rosli,Boudaillier,Sales
451440,Yucai,Gulak,Sales
283461,Kazuhide,Businaro,Sales
213206,Domenick,Gubsky,Sales
71203,Aiman,Picco,Sales
248411,Valery,Suwa,Sales
203474,Hugh,Jonsson,Sales
54405,Tsz,Kisuki,Sales
227577,Yannik,Gomatam,Sales
296189,Bouchung,Shiratori,Sales
420353,Ziyad,Angot,Sales
256721,Theirry,Melski,Sales
422618,Rafael,Serov,Sales
432912,Khosrow,Siepmann,Sales
100700,Vishu,Sessa,Sales
266500,Hidekazu,Brickell,Sales
490440,Kenton,Papadias,Sales
467636,Honesty,Thibadeau,Sales
416523,Angus,Uhrik,Sales
85784,Nechama,Cronau,Sales
286430,Zijian,Delgrande,Sales
498592,Fumitake,Zielinski,Sales
62313,Stamatina,Ecklund,Sales
83716,Karlis,Mandell,Sales
27368,Dipayan,Keustermans,Sales
205036,Tadanori,Argence,Sales
430401,Jaques,Gien,Sales
284784,Yuping,Bellmore,Sales
440417,Utpal,Norsworthy,Sales
460675,Xianlong,Openshaw,Sales
205626,Kwan,Ozeki,Sales
293396,George,Norsworthy,Sales
471217,Kenton,Couchot,Sales
62790,Heng,Leonhardt,Sales
251152,Niranjan,Grandbois,Sales
255118,Duro,Ventosa,Sales
32757,Hausi,Azadmanesh,Sales
284462,Fai,Waleschkowski,Sales
205794,Vitali,Szilard,Sales
281356,Huai,Litzler,Sales
51231,Limsoon,Stassinopoulos,Sales
429134,Khalil,Heering,Sales
274704,Masanao,Rothe,Sales
272161,Reinhold,Orlowska,Sales
446367,Achilleas,Ananiadou,Sales
269162,Djelloul,Bolsens,Sales
95221,Elvis,Bernick,Sales
221789,Snehasis,Heuser,Sales
215684,Zvonko,Krider,Sales
91277,Hauke,Andreotta,Sales
432741,Lene,Dratva,Sales
14767,Jianhua,Merle,Sales
201138,Larisa,Pulkowski,Sales
82936,Pintsang,Uludag,Sales
449543,Abdelkader,Holburn,Sales
229236,Jianwen,Plumb,Sales
233737,Basant,Botman,Sales
74861,Guenter,Mansanne,Sales
448294,Arco,Kuszyk,Sales
412093,Avishai,Engelmann,Sales
257035,Nikolaos,Laventhal,Sales
18557,Kwangsub,Rikino,Sales
36446,Spyrose,Penz,Sales
221344,Szabolcs,Orlowska,Sales
285370,Zsolt,Coney,Sales
26172,Sedat,Bahr,Sales
274127,Zissis,Linares,Sales
271360,Dipayan,Fargier,Sales
297102,Garnet,Renear,Sales
414030,Murthy,Impagliazzo,Sales
49843,Genki,Chorvat,Sales
278736,Shahar,Glinert,Sales
482934,Kitty,Cappelli,Sales
46021,Ziya,Barriga,Sales
279484,Yunming,Famili,Sales
54497,Adam,Erev,Sales
472268,Satoru,Lemarechal,Sales
430024,Utpal,Emmerich,Sales
103986,Kenroku,Tempesti,Sales
101454,Tooru,Gladwell,Sales
488871,Richara,Roccetti,Sales
40827,Yinghua,Bouloucos,Sales
15120,Minghong,Otillio,Sales
89482,Yechezkel,Birrer,Sales
419366,Goo,Rabehasaina,Sales
66295,Frederique,Reistad,Sales
441832,Wanqing,Kaelbling,Sales
445422,Patricia,Speek,Sales
108544,Sandeepan,Francisci,Sales
421280,Mooi,Pramanik,Sales
449514,Naftaly,Cannata,Sales
294071,Peer,Selenyi,Sales
407434,Shaibal,Oehlmann,Sales
16640,Rafael,Liesche,Sales
220957,Volkmar,Tibblin,Sales
414518,Richara,Thiran,Sales
458788,Yuqun,Munawer,Sales
215547,Palash,Varley,Sales
78525,Shuichi,Muntz,Sales
457896,Siddarth,Gaughan,Sales
238534,Lillian,Valiente,Sales
404911,Zdislav,Boreale,Sales
71511,Sreekrishna,Baer,Sales
236279,Souichi,Nitsch,Sales
213766,Girolamo,Hiyoshi,Sales
36877,Shahaf,Ranst,Sales
71579,Olivera,Rathonyi,Sales
407865,Hidde,DiGiano,Sales
215784,Sergi,Brickell,Sales
97951,Emdad,Rissanen,Sales
470816,Lihong,Kirkerud,Sales
247293,Marsja,Gils,Sales
29570,Bangqing,Edelhoff,Sales
278286,Byong,Shihab,Sales
80522,Sedat,Sadowsky,Sales
265628,Yuuichi,Cronau,Sales
211529,Yannik,Ranft,Sales
74359,Pramod,Gischer,Sales
78842,Toshiko,Schapire,Sales
255368,Sanjai,Attimonelli,Sales
85936,Almudena,Lorie,Sales
224361,Naftaly,Isaac,Sales
40144,Uta,Leslie,Sales
50654,Sreekrishna,Rodier,Sales
272705,Shirish,Gips,Sales
490522,Masasuke,Rossi,Sales
215560,Jamaludin,Condotta,Sales
79707,Shin,Heuter,Sales
262351,Gor,Heydon,Sales
229520,Anyuan,Anily,Sales
297340,Lucian,Famili,Sales
479891,Kwee,Servi,Sales
473383,Christ,Hasham,Sales
235081,Shen,Weedon,Sales
57458,Taegyun,Rissanen,Sales
464420,Faiza,Kilgore,Sales
469568,Jeane,Vieri,Sales
413327,Heejo,Ellozy,Sales
474543,Giri,Kropf,Sales
28487,Ziva,Alblas,Sales
231159,Chikara,Valtorta,Sales
257079,Serap,Wiegley,Sales
241917,Wuxu,Poupard,Sales
232910,Persi,Molenkamp,Sales
109140,Sachar,Ressouche,Sales
26432,Honesty,Krichel,Sales
260613,Stevo,Marletta,Sales
223738,Zito,Aseltine,Sales
65518,Arlette,Mahmud,Sales
16618,Sadun,Hebert,Sales
31557,Denny,Kalafatis,Sales
427743,Shawna,Crouzet,Sales
65135,Kellyn,Bonifati,Sales
440673,Genta,Erie,Sales
464302,Bluma,Solares,Sales
473115,Zhanqiu,Gimarc,Sales
91637,Gino,Menhoudj,Sales
468080,Kitty,Setlzner,Sales
477778,Abdulah,Fadgyas,Sales
279380,Luigi,Wolniewicz,Sales
497696,Along,Danlos,Sales
106186,Gonzalo,Sewelson,Sales
216485,Inderjeet,Fontan,Sales
43714,Chiradeep,Binding,Sales
19420,Howell,Byoun,Sales
290737,Abdulah,Colorni,Sales
468524,Geraldo,Bellone,Sales
278405,Saniya,Bellmore,Sales
75794,Tomoyuki,Katzenelson,Sales
107843,Kazuhide,Conti,Sales
469448,Gaetan,Litzkow,Sales
472760,Gaetan,Litzkow,Sales
486201,Sadegh,Foote,Sales
406376,Weiru,Schaaf,Sales
265573,Branimir,Pollacia,Sales
47886,TRUE,Reeker,Sales
240008,Kasidit,Candan,Sales
430552,Van,Niizuma,Sales
46049,Lubomir,Verhaegen,Sales
463601,Mingzeng,Parfitt,Sales
207643,Ulises,Marrakchi,Sales
264902,Zeljko,Zweizig,Sales
486516,Shih,Kitsuregawa,Sales
479512,Mabry,Picci,Sales
465717,Arup,Picaronny,Sales
240516,Shichao,Yetto,Sales
43220,Ronnie,Himler,Sales
470530,Evgueni,Clouatre,Sales
31069,Mingzeng,Mukaidono,Sales
21789,Serap,Bhattacharjee,Sales
213207,Jamaludin,Brookner,Sales
474411,Bodh,Lieberherr,Sales
237584,Premal,Hoppenstand,Sales
436754,Xiahua,Improta,Sales
89163,Ioana,Haldar,Sales
266232,Horward,Facello,Sales
420880,Arif,Garnham,Sales
437906,Stein,Neiman,Sales
413463,Shunichi,Knightly,Sales
439479,Jinxi,McClurg,Sales
475842,Prodip,Zeidenstein,Sales
203411,Abdelwaheb,Isard,Sales
438037,Luigi,Akiyama,Sales
405021,Hausi,Kalafatis,Sales
296455,Ipke,Babb,Sales
66279,Mahmut,Bultermann,Sales
91984,Bader,Marakhovsky,Sales
11344,Paddy,Gulak,Sales
284431,Pintsang,Fujisawa,Sales
416319,Duro,Chimia,Sales
401492,Chuanyi,Porenta,Sales
486856,Zhigen,Broomell,Sales
429836,Arumugam,Kilgour,Sales
436721,Fumiko,Ouhyoung,Sales
257012,Cathie,Lakshmanan,Sales
79263,Adamantios,Whitcomb,Sales
48138,Richard,Merli,Sales
76420,Huai,Erva,Sales
493403,Garnet,Christianini,Sales
242997,Willard,Liedekerke,Sales
242201,Tokuyasu,Yetto,Sales
400682,Huai,Nitta,Sales
475128,Marjo,Fabrizio,Sales
463168,Renee,Danecki,Sales
250557,Shigeo,Mundy,Sales
483709,Goh,Peternell,Sales
238991,Brewster,Decleir,Sales
63364,Pantung,Stanger,Sales
241662,Arif,Deville,Sales
208584,Kien,Hettesheimer,Sales
86257,Niteen,Klyachko,Sales
262557,Rosalie,Barriga,Sales
250571,Gopalakrishnan,Heyers,Sales
34866,Bernt,Ishibashi,Sales
445946,Eben,Capobianchi,Sales
214981,Licheng,Reistad,Sales
102673,Stamatina,Vigier,Sales
36398,Jeanne,Birke,Sales
429766,Mandell,Lorin,Sales
41550,Mizuhito,Gladwell,Sales
101130,Chikako,Veeraraghavan,Sales
232364,Hauke,Vuskovic,Sales
243988,JiYoung,Vesna,Sales
450553,Greger,Dehkordi,Sales
284616,Claude,Tchuente,Sales
210461,Jianhui,Lammel,Sales
293606,Yuriy,Maraist,Sales
437011,Kerryn,Ranft,Sales
292444,Leaf,Gerlach,Sales
425262,Thanasis,Rahier,Sales
268570,Maya,Vasanthakumar,Sales
215852,Insup,Rosti,Sales
260315,Unal,Skrikant,Sales
494958,Candido,Redmiles,Sales
496472,Gilbert,Carrere,Sales
493741,Shigehiro,Range,Sales
484501,Lein,Conry,Sales
90706,Collette,Flexer,Sales
285094,Toshimitsu,Orlowska,Sales
67999,Sorina,Herber,Sales
85825,Hongzhu,Zedlitz,Sales
492933,Xuejia,Masada,Sales
416257,Guther,Kowalchuk,Sales
217349,Atreyi,Zeleznik,Sales
94250,Jianhao,Falby,Sales
57930,Hideyuki,Veeraraghavan,Sales
218730,Limsoon,Milicia,Sales
74225,Bangqing,Figueira,Sales
50244,Uwe,Jarecki,Sales
433111,Apostol,Schmezko,Sales
76604,Magy,Kohling,Sales
462432,Tonny,Morris,Sales
237634,Zito,Schahn,Sales
53416,Oddvar,Gist,Sales
29936,Laurentiu,Koblitz,Sales
234820,Mayuri,Stasinski,Sales
233791,Hideyuki,Zhiwei,Sales
421716,Bedir,Bhattacharjee,Sales
210186,Stafford,Iivonen,Sales
464456,Hyuncheol,Anandan,Sales
70648,Boutros,Pavlopoulou,Sales
291236,Yucel,Vernadat,Sales
17881,Sushant,Pavlopoulou,Sales
26905,Fatemeh,Markovitch,Sales
467323,Nitsan,Chandrasekhar,Sales
69808,Gully,Silva,Sales
438395,Freyja,Danlos,Sales
226191,Toong,Jakobus,Sales
92432,Adly,Strehl,Sales
279956,Aron,Bennet,Sales
401926,Mary,Matteis,Sales
258101,Uzi,Brobst,Sales
82393,Parke,Fujisaki,Sales
459221,Toshiko,Swift,Sales
24229,Tua,Ellozy,Sales
292805,Jacqueline,Hoogerwoord,Sales
248235,Ranga,Pell,Sales
228642,Jeanna,Shrader,Sales
66017,Ohad,Rouquie,Sales
413711,Adil,Stasinski,Sales
51640,Remco,Munro,Sales
411727,Weiwu,Lamma,Sales
105518,Fusako,Kusakabe,Sales
85868,Shaw,Bouloucos,Sales
440346,Petter,Perez,Sales
448273,Kirk,Mungall,Sales
474784,Remko,DasSarma,Sales
426946,Keung,Woycyznski,Sales
242672,Petter,Gewali,Sales
75419,Xudong,Dulay,Sales
25668,Navin,Eugenio,Sales
284489,Doohun,Haddadi,Sales
471586,Jeanna,Cooman,Sales
49115,Xinan,Engelmann,Sales
13173,Arve,Horswill,Sales
34586,Qunsheng,Alvarado,Sales
254113,Ravishankar,Sessa,Sales
471476,Chinya,Mundy,Sales
289669,Larisa,Litzler,Sales
39474,Zorica,Kilgore,Sales
253441,Aria,Terekhov,Sales
492599,Gor,Grabner,Sales
56743,Lansing,Nitto,Sales
106917,Sariel,Cappello,Sales
281454,Arne,Cichocki,Sales
402288,Hironoby,Lalonde,Sales
77672,Ayonca,Boissier,Sales
470547,Danel,Eldridge,Sales
269271,Boaz,Zizka,Sales
86968,Dekang,Halloran,Sales
288629,Radoslaw,Compeau,Sales
462282,Adly,Morton,Sales
